Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
PPCL,Panchthar Power Company Ltd.,Hydro Power,434.00,4.18 Ar,-0.37%,0.00%,+16.98%,+24.39%,+40.45%,+56.10%,18.8,23.08,4.37,239491.71,145239.76,+64.89%,227603.7,135236.78,+68.30%,90491.04,51535.76,+75.59%,18.8,21.42,-12.21%,99.2,96.03,+3.31%,2913979.58,2950620.87,-1.24%,1959143.77,2026345.26,-3.32%,962500.0,962500.0,0.00%,-7664.19,-38224.4,-79.95%,0.1895,2.0518
PPL,Peoples Power Limited,Hydro Power,405.00,3.84 Ar,+3.32%,-0.25%,+6.58%,+23.48%,+5.71%,+98.72%,-0.47,-864.77,3.87,31715.0,31751.0,-0.11%,24558.0,27815.0,-11.71%,-2222.0,12604.0,-117.63%,-0.47,5.31,-108.81%,104.65,106.21,-1.47%,994618.0,1009940.0,-1.52%,1632.0,2129.0,-23.34%,948900.0,948900.0,0.00%,44086.0,58913.0,-25.17%,-0.0045,0.0016
PRIN,Prabhu Insurance,Non Life Insurance,760.00,12.93 Ar,-0.34%,-0.42%,+5.70%,+11.76%,-2.33%,+37.80%,14.4,52.78,2.44,487663.45,243892.89,+99.95%,339011.48,182063.78,+86.20%,122459.87,63139.75,+93.95%,14.4,14.85,-3.03%,203.11,202.27,+0.41%,7658997.3,7610268.8,+0.64%,4204245.71,4169754.25,+0.83%,1700955.92,1700955.92,0.00%,199493.81,249233.74,-19.96%,0.0709,1.2169
PROFL,Progressive Finance,Finance,495.90,4.25 Ar,-0.02%,+1.41%,+8.99%,+9.23%,-6.87%,+231.98%,-6.9,-71.89,6.71,269721.13,142227.91,+89.64%,91774.29,50840.75,+80.51%,-29251.96,-39080.6,-25.15%,-6.9,-18.43,-62.57%,73.93,73.6,+0.45%,8466934.64,8183016.6,+3.47%,7839943.12,7558850.85,+3.72%,848106.0,848106.0,0.00%,-221114.48,-223940.24,-1.26%,-0.0933,12.5041
PRSF,Prabhu Smart Fund,Mutual Fund,12.10,1.21 Ar,+0.33%,+4.58%,+7.08%,+13.62%,+19.09%,+45.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRVU,Prabhu Bank,Commercial Banks,223.70,52.66 Ar,+0.27%,+0.18%,+21.91%,+20.27%,+6.72%,-38.09%,8.62,25.96,1.53,11726578.0,6459930.0,+81.53%,4984000.0,2895276.0,+72.14%,1014457.0,558483.0,+81.65%,8.62,9.49,-9.18%,146.17,163.55,-10.63%,410577088.0,419253360.0,-2.07%,376164044.0,380748729.0,-1.20%,23542490.0,23542490.0,0.00%,10870554.0,14962140.0,-27.35%,0.059,10.9309
PSF,Prabhu Select Fund,Mutual Fund,12.05,1.51 Ar,+1.60%,+4.15%,+9.35%,+14.87%,+30.23%,+51.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURE,Pure Energy Limited,Hydro Power,"1,035.00",8.28 Ar,+2.07%,+3.60%,+8.15%,+12.01%,+225.27%,+225.27%,2.31,448.59,10.18,116113.83,65515.19,+77.23%,108727.62,61813.91,+75.90%,9228.92,9005.48,+2.48%,2.31,4.5,-48.76%,101.63,101.61,+0.03%,2291671.21,2322223.39,-1.32%,1478604.39,1509380.01,-2.04%,800000.0,800000.0,0.00%,13066.82,12843.38,+1.74%,0.0227,1.8186
RADHI,Radhi Bidhyut Company,Hydro Power,897.00,16.50 Ar,-0.32%,+1.41%,+5.65%,+19.12%,+134.55%,+479.91%,32.46,27.64,5.24,77755.84,40630.44,+91.37%,59459.1,32639.7,+82.17%,298454.02,278513.41,+7.16%,32.46,60.58,-46.42%,171.02,153.03,+11.76%,3745580.24,3325637.57,+12.63%,600467.31,511519.85,+17.39%,1838979.32,1838979.32,0.00%,1306133.62,975138.41,+33.94%,0.1898,0.1909
RAWA,Rawa Energy Development Limited,Hydro Power,715.00,2.00 Ar,-0.53%,-0.97%,-0.27%,-0.56%,-14.59%,+160.76%,16.04,44.59,8.6,59426.47,30911.35,+92.25%,52137.37,27340.63,+90.70%,22449.66,13402.18,+67.51%,16.04,19.15,-16.25%,83.18,79.95,+4.04%,664617.83,657541.01,+1.08%,431724.34,433695.0,-0.45%,280000.0,280000.0,0.00%,-47106.51,-56153.99,-16.11%,0.1928,1.8537
RBBD2088,7% RBBL Debenture 2088,Bond,"1,078.00",0.00,+0.75%,+1.13%,+2.46%,-0.19%,+9.76%,+9.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBBF40,RBB Focus 40,Mutual Fund,9.85,0.00,+2.07%,+2.60%,+4.12%,+4.45%,+4.45%,+4.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCL,Rastriya Beema,Non Life Insurance,"15,940.00",0.00,+1.53%,+0.89%,+5.42%,+5.91%,+9.63%,-13.84%,132.96,119.88,5.84,543632.7,172614.66,+214.94%,337431.83,-15198.56,"-2,320.16%",177263.19,-99509.83,-278.14%,132.96,-149.28,-189.07%,6461.26,6401.84,+0.93%,25283629.19,24784138.49,+2.02%,8055376.38,7714323.17,+4.42%,266639.06,266639.06,0.00%,2553336.06,2375830.43,+7.47%,0.0206,0.4676
RBCLPO,Rastriya Beema Promoter,Non Life Insurance,"12,800.00",0.00,+0.38%,+1.21%,+5.19%,+6.22%,+12.90%,-23.35%,132.96,119.88,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFPL,River Falls Power Limited,Hydro Power,427.30,2.99 Ar,+0.78%,+1.02%,+9.01%,+17.07%,+8.05%,+119.02%,4.62,92.42,3.58,162840.23,100681.18,+61.74%,153289.9,96041.84,+59.61%,32363.99,31419.24,+3.01%,4.62,17.95,-74.25%,119.39,105.01,+13.69%,2891429.09,2689182.58,+7.52%,1220004.21,1954099.31,-37.57%,1400000.0,700000.0,+100.00%,271424.88,35083.26,+673.66%,0.0387,0.7299
RHGCL,Rapti Hydro And General Construction Limited,Hydro Power,325.30,3.99 Ar,+0.71%,-3.79%,+21.84%,+30.12%,+4.07%,+54.13%,0.02,18769.71,3.4,57076.15,17380.01,+228.40%,47383.59,12327.3,+284.38%,106.2,-12776.55,-100.83%,0.02,-4.17,-100.42%,95.75,94.71,+1.10%,1797708.73,1786063.2,+0.65%,619077.44,620153.47,-0.17%,1225587.6,1225587.6,0.00%,-52045.16,-64817.6,-19.71%,0.0002,0.5253
RHPL,Rasuwagadhi Hydropower Company Limited,Hydro Power,314.20,21.50 Ar,+0.64%,-1.19%,+10.63%,+14.71%,-17.02%,-21.84%,-31.61,-9.94,4.34,254245.0,0.0,0.00%,122043.0,-42550.0,-386.82%,-1081475.0,-653354.0,+65.53%,-31.61,-38.2,-17.24%,72.34,77.52,-6.69%,23450194.0,23340865.0,+0.47%,18500734.0,18036761.0,+2.57%,6842100.0,6842100.0,0.00%,-1892642.0,-1537997.0,+23.06%,-0.437,3.7379
RIDI,Ridi Power Company Limited,Hydro Power,379.00,8.81 Ar,+6.19%,+4.12%,+30.24%,+69.65%,+72.83%,+190.45%,3.22,117.63,3.73,216302.28,119157.55,+81.53%,189709.05,107402.83,+76.63%,37428.12,5927.14,+531.47%,3.22,1.02,+215.73%,101.62,100.26,+1.35%,1084195.28,3880390.76,-72.06%,1525556.69,1550971.76,-1.64%,2323351.8,2323351.8,0.00%,37627.45,6067.2,+520.18%,0.0317,-3.4565
RLFL,Reliance Finance,Finance,493.00,5.53 Ar,0.00%,+1.23%,+10.32%,+17.38%,-6.18%,+179.09%,0.31,1604.4,4.4,369943.0,191756.0,+92.92%,120514.0,65362.0,+84.38%,1723.0,-164827.0,-101.05%,0.31,-58.79,-100.52%,112.03,97.21,+15.25%,10903359.0,10170906.0,+7.20%,9647038.0,9080789.0,+6.24%,1121452.0,1121452.0,0.00%,134869.0,-31333.0,-530.44%,0.0028,7.6788
RMF1,RBB Mutual Fund 1,Mutual Fund,9.90,1.24 Ar,-1.00%,+0.81%,+2.91%,+9.15%,+32.09%,+20.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMF2,RBB Mutual Fund 2,Mutual Fund,10.29,87.07 Cr,-1.06%,+1.58%,+4.89%,+10.05%,+24.29%,+27.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNLI,Reliable Nepal Life Insurance Limited,Life Insurance,492.10,25.57 Ar,-0.59%,-0.59%,+4.95%,+6.08%,+5.58%,+32.77%,15.24,32.3,4.4,3742204.63,1795685.98,+108.40%,976508.62,538597.58,+81.31%,395878.9,258502.17,+53.14%,15.24,19.9,-23.43%,144.97,154.29,-6.04%,23470420.01,22803422.2,+2.92%,15936719.44,14785036.01,+7.79%,5196800.0,5196800.0,0.00%,616682.14,1116652.16,-44.77%,0.1051,2.1154
RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,Microcredit,730.00,7.55 Ar,+0.55%,+6.26%,+13.87%,+13.71%,+5.06%,+16.92%,14.83,49.23,5.83,238667.38,116802.01,+104.33%,107624.89,44832.09,+140.06%,76672.48,21107.9,+263.24%,14.83,8.17,+81.62%,125.15,128.04,-2.26%,6400793.08,6608066.19,-3.14%,5106704.85,5284040.46,-3.36%,1034064.42,1034064.42,0.00%,260023.81,289961.31,-10.32%,0.1185,3.9462
RSML,Reliance Spinning Mills Limited,Manufacturing And Processing,"2,013.10",38.25 Ar,+10.00%,+61.04%,+254.73%,+510.03%,+510.03%,+510.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSY,Reliable Samriddhi Yojana,Mutual Fund,10.25,1.23 Ar,-0.77%,-1.91%,+2.50%,+11.90%,+13.01%,+13.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RURU,Ru Ru Jalbidhyut Pariyojana Limited,Hydro Power,688.80,3.91 Ar,+0.26%,+1.26%,+4.74%,-0.89%,+5.28%,+183.56%,18.59,37.05,4.74,91138.83,53319.58,+70.93%,68095.54,41056.76,+65.86%,52731.28,32937.39,+60.10%,18.59,23.22,-19.95%,145.43,143.28,+1.50%,995968.23,982363.95,+1.38%,170925.38,169484.23,+0.85%,567322.2,567322.2,0.00%,257720.64,245557.52,+4.95%,0.1278,0.2072
SABBL,Salapa Bikas Bank Limited,Development Bank,"1,683.00",8.79 Ar,-2.09%,+21.20%,+187.94%,+410.00%,+410.00%,+410.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SADBL,Shangrila Development Bank,Development Bank,453.80,16.14 Ar,+1.98%,+0.40%,+8.96%,+14.92%,+20.17%,+215.02%,16.21,28.0,2.96,2336904.13,1216810.9,+92.05%,1088072.45,549116.65,+98.15%,302597.84,88211.29,+243.04%,16.21,9.92,+63.35%,153.24,157.82,-2.90%,63403926.81,62562404.41,+1.35%,57681869.33,56950099.1,+1.28%,3734068.51,3556255.72,+5.00%,1987988.98,2056049.59,-3.31%,0.1058,10.0806
SAGAR,Sagar Distillery Limited,Manufacturing And Processing,"2,055.00",14.92 Ar,+0.59%,+6.26%,+3.53%,+21.81%,+484.80%,+484.80%,-7.21,-285.18,16.01,64406.52,30392.34,+111.92%,39031.05,20116.19,+94.03%,-26158.1,-15323.92,+70.70%,-7.21,-8.44,-14.65%,128.34,130.12,-1.37%,1486338.15,1375368.72,+8.07%,555162.52,430686.28,+28.90%,726000.0,726000.0,0.00%,205774.14,218682.45,-5.90%,-0.0562,0.5962
SAGF,Sanima Growth Fund,Mutual Fund,10.40,69.94 Cr,+2.36%,+3.79%,+5.05%,+7.22%,+30.93%,+30.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAHAS,Sahas Urja Limited,Hydro Power,636.00,24.04 Ar,+0.14%,+1.76%,+12.37%,+14.88%,+57.09%,+86.89%,39.57,16.07,3.73,1704918.32,924636.99,+84.39%,1597191.36,860699.77,+85.57%,904828.36,494899.98,+82.83%,39.57,52.37,-24.45%,170.72,196.89,-13.29%,18843694.38,17986815.62,+4.76%,11035252.53,10544465.59,+4.65%,4573800.0,3780000.0,+21.00%,3234641.86,3662350.03,-11.68%,0.2318,1.4132
SAIL,Shreenagar Agritech Industries Limited,Manufacturing And Processing,"1,392.00",22.71 Ar,+2.35%,+3.11%,+5.45%,+78.71%,+319.53%,+319.53%,1.92,725.18,12.58,882405.93,425449.88,+107.41%,118486.43,70207.63,+68.77%,15656.1,9273.97,+68.82%,1.92,2.84,-32.47%,110.63,118.62,-6.73%,2911685.45,2855414.71,+1.97%,1107023.32,1307448.9,-15.33%,1631250.0,1305000.0,+25.00%,173412.13,242965.81,-28.63%,0.0174,0.6134
SALICO,Sagarmatha Lumbini Insurance Co. Limited,Non Life Insurance,645.00,16.92 Ar,+0.78%,+4.03%,+9.32%,+8.84%,-3.57%,-35.37%,2.85,226.48,1.57,1597118.19,833719.96,+91.57%,420271.38,-80519.3,-621.95%,37344.99,-267372.22,-113.97%,2.85,-40.78,-106.98%,227.43,229.48,-0.89%,15519963.56,17664280.37,-12.14%,9555184.48,11645766.59,-17.95%,2622638.2,2622638.2,0.00%,102948.09,174304.3,-40.94%,0.0125,1.6019
SANIMA,Sanima Bank,Commercial Banks,364.70,49.53 Ar,-0.63%,+2.13%,+9.52%,+12.63%,+24.49%,+52.15%,20.48,17.8,2.12,8466396.97,4332202.82,+95.43%,3428085.66,1688524.47,+103.02%,1391075.72,454918.15,+205.79%,20.48,13.4,+52.89%,172.39,172.71,-0.19%,270383013.5,266521035.0,+1.45%,246969630.9,243064250.7,+1.61%,13581525.41,13581525.41,0.00%,9831857.17,9875258.91,-0.44%,0.1188,10.5482
SANVI,Sanvi Energy Limited,Hydro Power,868.00,7.64 Ar,+3.35%,+5.60%,+6.50%,+33.54%,+119.80%,+119.80%,17.33,50.09,7.34,110746.43,231084.79,-52.08%,108513.9,211546.86,-48.70%,38123.09,27642.73,+37.91%,17.33,3.14,+451.65%,118.29,113.96,+3.80%,2758646.47,2744269.64,+0.52%,1717716.18,1741462.45,-1.36%,880000.0,880000.0,0.00%,160930.28,122807.19,+31.04%,0.1465,1.6502
SAPDBL,Saptakoshi Development Bank Ltd,Development Bank,927.90,7.74 Ar,-0.58%,+2.53%,+13.99%,+15.77%,-15.69%,+462.36%,6.43,144.33,12.22,262911.09,143466.19,+83.26%,107951.8,65004.56,+66.07%,26820.02,-1215.05,"-2,307.32%",6.43,-0.58,"-1,203.71%",75.96,72.27,+5.11%,8828426.25,8378316.62,+5.37%,8194645.8,7775331.12,+5.39%,834338.43,834338.43,0.00%,-200557.98,-231352.93,-13.31%,0.0846,12.9298
SARBTM,Sarbottam Cement Limited,Manufacturing And Processing,898.00,44.68 Ar,-0.98%,-0.66%,+3.68%,-0.12%,+22.04%,+71.31%,20.61,43.57,4.75,4202371.91,2030252.28,+106.99%,1163801.08,667136.1,+74.45%,538350.04,324280.82,+66.01%,20.61,26.07,-20.95%,188.92,208.11,-9.22%,15643196.1,15371900.83,+1.76%,5773481.86,5017414.23,+15.07%,5224275.0,4975500.0,+5.00%,4645539.24,5378986.6,-13.64%,0.1091,0.585
SBCF,Sunrise Bluechip Fund,Mutual Fund,10.13,1.27 Ar,-0.20%,+4.87%,+8.34%,+11.32%,+34.05%,+16.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBD87,8.5% Sanima Debenture 2087,Bond,"1,075.00",0.00,-1.83%,-3.76%,-2.98%,-5.04%,+2.38%,+8.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI,Nepal Sbi Bank,Commercial Banks,429.90,46.86 Ar,+0.47%,+0.96%,+4.85%,+10.37%,+9.75%,+36.75%,18.93,22.72,2.23,7270138.05,3744074.16,+94.18%,2561023.13,1318658.75,+94.21%,1031342.92,501565.2,+105.62%,18.93,18.41,+2.81%,193.1,193.16,-0.03%,254842602.4,248006474.2,+2.76%,233796225.2,226953637.4,+3.01%,10899158.07,10899158.07,0.00%,10147219.08,10153678.8,-0.06%,0.098,11.1086
SBID2090,7% Nepal SBI Bank Debenture 2090,Bond,"1,055.00",0.00,-1.22%,-4.52%,-0.66%,-4.35%,-1.04%,-1.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBL,Siddhartha Bank,Commercial Banks,412.90,58.18 Ar,+0.22%,+1.40%,+9.81%,+8.23%,+58.27%,+43.77%,17.93,23.02,1.95,10431270.07,5334961.22,+95.53%,4328012.21,2162568.55,+100.13%,1326653.25,324091.37,+309.35%,17.93,9.2,+94.93%,211.23,218.05,-3.13%,349273419.8,331925760.94,+5.23%,318023533.0,301202303.62,+5.58%,14794479.2,14089980.19,+5.00%,16455407.57,16633477.13,-1.07%,0.0849,10.1768
SBLD2091,7.25% SBL Debenture 2091,Bond,"1,083.20",0.00,+1.99%,-1.97%,+0.76%,-1.62%,+6.51%,+6.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBLD89,10.75% SBL Debenture 2089,Bond,"1,240.50",0.00,-1.99%,0.00%,-1.94%,-9.58%,+2.85%,+23.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCB,Standard Chartered Bank,Commercial Banks,677.00,67.99 Ar,-0.28%,+1.44%,+4.62%,+7.63%,+10.63%,+51.56%,27.35,24.75,3.21,3727076.0,1977443.0,+88.48%,1974216.0,1072450.0,+84.08%,1373324.0,692168.0,+98.41%,27.35,27.57,-0.80%,210.97,222.71,-5.27%,168355336.0,161706155.0,+4.11%,147169066.0,139340816.0,+5.62%,10042368.0,10042368.0,0.00%,11143901.0,12322971.0,-9.57%,0.1296,6.9464
SEF,Siddhartha Equity Fund,Mutual Fund,10.32,1.55 Ar,+2.08%,+2.18%,+7.84%,+7.39%,+23.40%,+40.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFCL,Samriddhi Finance Company Limited,Finance,430.00,3.52 Ar,+0.23%,+2.14%,+13.76%,+11.98%,-18.41%,+156.97%,0.29,1505.35,7.17,124423.48,58312.58,+113.37%,35941.15,13333.3,+169.56%,1169.6,-21720.52,-105.38%,0.29,-10.61,-102.69%,59.96,59.46,+0.84%,3595627.75,3564883.37,+0.86%,3104603.28,3077970.88,+0.87%,818911.4,818911.4,0.00%,-327886.93,-331998.92,-1.24%,0.0048,6.3227
SFEF,Sunrise Focused Equity Fund,Mutual Fund,10.47,1.05 Ar,+1.06%,-0.10%,+6.95%,+9.06%,+28.22%,+23.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFMF,Sunrise First Mutual Fund,Mutual Fund,10.30,88.58 Cr,-0.96%,-2.83%,+0.39%,+0.88%,+12.86%,+61.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGHC,Swet-Ganga Hydropower & Construction Limited,Hydro Power,455.00,7.25 Ar,+2.25%,+8.85%,+13.84%,+13.75%,-16.87%,+53.77%,20.0,22.76,5.51,505741.08,275156.3,+83.80%,465678.64,255116.84,+82.54%,159262.37,97264.19,+63.74%,20.0,24.42,-18.13%,82.53,78.63,+4.95%,6258478.08,6254442.54,+0.06%,4943831.93,5001795.57,-1.16%,1593000.0,1593000.0,0.00%,-278353.85,-340353.03,-18.22%,0.2423,3.7606
SGIC,Sanima GIC Insurance Limited,Non Life Insurance,526.00,11.31 Ar,-0.19%,+2.14%,+11.91%,+8.57%,-9.51%,-11.87%,-8.92,-58.96,1.38,505252.48,213919.81,+136.19%,135477.18,-77604.2,-274.57%,-95905.31,-200203.63,-52.10%,-8.92,-37.25,-76.05%,145.61,140.53,+3.61%,9807913.28,9473666.05,+3.53%,6677242.75,6452181.55,+3.49%,2150000.0,2150000.0,0.00%,84813.12,-19480.33,-535.38%,-0.0613,2.1328
SHEL,Singati Hydro Energy Limited,Hydro Power,348.00,10.09 Ar,+0.29%,+2.75%,+16.50%,+25.22%,+46.28%,+69.95%,13.58,25.62,3.02,454402.5,258675.83,+75.66%,444900.21,253088.07,+75.79%,196925.16,112228.07,+75.47%,13.58,15.48,-12.27%,115.3,112.38,+2.60%,6494563.63,6452826.72,+0.65%,3150937.41,3193897.58,-1.35%,2900000.0,2900000.0,0.00%,443626.22,358929.14,+23.60%,0.1178,0.9424
SHINE,Shine Resunga Development Bank,Development Bank,440.00,21.45 Ar,+0.36%,+1.62%,+9.67%,+10.08%,+13.28%,+158.20%,16.1,27.33,3.0,2943311.95,1511270.54,+94.76%,1284087.14,645201.5,+99.02%,404280.52,203041.91,+99.11%,16.1,16.66,-3.34%,146.6,154.64,-5.20%,82553185.04,81563744.81,+1.21%,75190729.17,74023846.45,+1.58%,5021972.73,4875701.68,+3.00%,2340483.14,2664196.68,-12.15%,0.1098,10.2127
SHINED,Shine Resunga Debenture,Bond,"1,126.00",0.00,+0.34%,-0.88%,-2.17%,-3.68%,+2.36%,+2.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHIVM,Shivam Cements Ltd,Manufacturing And Processing,706.00,38.53 Ar,+1.15%,+5.08%,+14.42%,+17.69%,+39.76%,-33.07%,9.66,73.12,3.91,3206516.45,1636966.51,+95.88%,762716.5,430229.31,+77.28%,270037.1,209668.87,+28.79%,9.66,15.37,-37.17%,180.38,192.18,-6.14%,13149715.23,12920369.76,+1.78%,3060376.47,2433348.44,+25.77%,5593228.71,5456808.5,+2.50%,4496110.05,5030212.81,-10.62%,0.0536,0.3033
SHL,Soaltee Hotel,Hotels,519.10,53.04 Ar,+0.21%,+0.60%,+5.27%,+6.26%,+24.16%,+266.50%,6.8,76.31,18.05,1459710.95,627940.74,+132.46%,508432.75,189411.69,+168.43%,347568.7,123586.03,+181.24%,6.8,4.84,+40.62%,28.75,28.3,+1.60%,3813141.81,3691042.92,+3.31%,874957.37,799073.84,+9.50%,1021862.69,1021862.69,0.00%,1916321.75,1870106.39,+2.47%,0.2365,0.2978
SHLB,Shrijanshil Laghubitta Bittiya Sanstha Limited,Microcredit,"1,718.90",1.88 Ar,+0.58%,+4.56%,+10.47%,+3.74%,-14.57%,+72.48%,-36.73,-46.8,7.16,177475.35,88708.4,+100.07%,86818.77,42241.13,+105.53%,-20084.45,-19345.52,+3.82%,-36.73,-70.75,-48.09%,240.02,240.27,-0.10%,2999723.3,2910018.61,+3.08%,2737200.25,2647220.83,+3.40%,109375.0,109375.0,0.00%,153148.05,153422.78,-0.18%,-0.153,10.4265
SHPC,Sanima Mai Hydropower,Hydro Power,564.29,21.09 Ar,-0.30%,+1.31%,+5.48%,+6.25%,+22.70%,+121.72%,6.72,83.96,3.34,220207.5,220207.5,0.00%,172571.3,197012.49,-12.41%,125618.75,164791.21,-23.77%,6.72,17.63,-61.89%,169.0,170.6,-0.94%,7245388.42,7370626.71,-1.70%,928270.77,993541.8,-6.57%,3737993.71,3737993.71,0.00%,2579123.94,2639091.2,-2.27%,0.0398,0.1469
SICL,Shikhar Insurance,Non Life Insurance,674.10,19.70 Ar,-0.35%,+1.37%,+7.68%,+9.66%,-8.37%,-39.47%,-3.06,-220.25,1.62,1230721.21,540107.29,+127.87%,336661.67,-60980.47,-652.08%,-44731.68,-158586.42,-71.79%,-3.06,-21.7,-85.90%,196.64,192.63,+2.08%,15813473.62,15582767.28,+1.48%,10065444.74,9951998.73,+1.14%,2923099.0,2923099.0,0.00%,165757.55,67760.93,+144.62%,-0.0156,1.7511
SIFC,Shree Investment Finance,Finance,604.90,6.05 Ar,+0.25%,-1.48%,+3.42%,+21.29%,+16.99%,+224.39%,2.43,248.65,4.44,366480.49,196358.53,+86.64%,114969.53,65349.44,+75.93%,12163.54,3443.79,+253.20%,2.43,1.38,+76.60%,136.25,140.98,-3.36%,10168408.49,9865839.75,+3.07%,8805952.91,8455993.98,+4.14%,1000000.0,1000000.0,0.00%,362455.58,409845.77,-11.56%,0.0178,6.4633
SIGS2,Siddhartha Investment Growth Scheme 2,Mutual Fund,10.18,1.22 Ar,+0.79%,+1.70%,+5.06%,+4.73%,+23.92%,+38.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGS3,Siddhartha Investment Growth Scheme 3,Mutual Fund,10.55,85.01 Cr,-1.40%,+2.53%,+2.43%,+6.89%,+24.26%,+54.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIKLES,Sikles Hydropower Limited,Hydro Power,649.00,5.52 Ar,+2.85%,-2.70%,+8.11%,+13.48%,-34.05%,+141.38%,24.94,26.03,5.76,204927.22,130653.08,+56.85%,185333.23,125881.5,+47.23%,105982.3,87699.85,+20.85%,24.94,41.27,-39.58%,112.58,126.17,-10.78%,2069466.42,2118419.04,-2.31%,1112559.68,1045943.91,+6.37%,850000.0,850000.0,0.00%,106906.74,222475.13,-51.95%,0.2215,1.1627
SINDU,Sindhu Bikash Bank,Development Bank,833.00,4.64 Ar,-3.58%,+0.39%,+12.86%,+17.99%,-22.36%,+350.27%,-5.55,-150.1,8.84,193773.76,101498.33,+90.91%,58805.19,30507.78,+92.75%,-15468.12,-44597.7,-65.32%,-5.55,-32.0,-82.66%,94.19,89.47,+5.28%,6357053.32,6228211.19,+2.07%,5831992.2,5729474.52,+1.79%,557456.07,557456.07,0.00%,-32394.95,-58719.4,-44.83%,-0.0589,11.1073
SJCL,Sanjen Jalavidhyut Company Limited,Hydro Power,352.00,12.85 Ar,+1.76%,+3.83%,+18.92%,+21.38%,+10.73%,+9.32%,5.95,59.19,4.17,903417.69,557938.68,+61.92%,785358.83,502716.25,+56.22%,108527.88,156336.54,-30.58%,5.95,17.13,-65.29%,84.49,85.55,-1.25%,12781459.85,13164417.32,-2.91%,9697719.3,10042314.63,-3.43%,3650000.0,3650000.0,0.00%,-566259.45,-527277.91,+7.39%,0.0704,3.1448
SJLIC,SuryaJyoti Life Insurance Company Limited,Life Insurance,462.20,23.17 Ar,+0.35%,-2.08%,+4.17%,+0.66%,+8.14%,-19.67%,8.06,57.38,4.24,7702172.85,3955053.02,+94.74%,889445.48,445160.34,+99.80%,201873.79,122490.74,+64.81%,8.06,9.78,-17.60%,123.33,134.42,-8.25%,54458473.18,51907292.71,+4.91%,48277250.33,45170303.82,+6.88%,5011947.8,5011947.8,0.00%,452984.94,1041908.79,-56.52%,0.0654,7.8103
SKBBL,Sana Kisan Bikas Bank,Microcredit,803.50,34.65 Ar,+0.19%,+0.56%,+5.17%,+3.68%,+17.03%,+13.52%,15.46,51.96,3.71,1074472.06,566584.47,+89.64%,654335.01,341713.03,+91.49%,380955.88,228498.37,+66.72%,15.46,21.19,-27.04%,216.48,244.3,-11.39%,40092180.89,40572455.79,-1.18%,29425725.62,30036737.57,-2.03%,4927170.08,4312621.51,+14.25%,5739285.19,6223096.7,-7.77%,0.0714,2.7587
SKHL,Super Khudi Hydropower Limited,Hydro Power,363.00,5.63 Ar,+10.00%,+10.00%,+10.00%,+10.00%,+10.00%,+10.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
