Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
NIMB,Nepal Investment Bank,Commercial Banks,203.50,69.45 Ar,+0.79%,-3.10%,-10.75%,+1.29%,-2.85%,-46.00%,9.45,21.53,1.04,16138515.0,8340324.0,+93.50%,6420320.0,3243125.0,+97.97%,1613034.0,45050.0,"+3,480.54%",9.45,0.53,"+1,690.28%",194.77,195.89,-0.58%,607417874.0,583758594.0,+4.05%,540947224.0,516903383.0,+4.65%,34128595.0,34128595.0,0.00%,32342056.0,32726615.0,-1.18%,0.0485,8.1381
NIMBPO,Nepal Investment Mega Bank Promoter,Commercial Banks,157.40,28.82 Ar,+0.90%,-4.14%,-6.86%,+0.19%,-0.44%,-50.99%,9.45,16.65,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLG,Nlg Insurance,Non Life Insurance,608.00,15.60 Ar,-1.78%,-3.18%,-13.18%,-12.52%,-23.33%,+25.53%,0.86,706.08,2.07,782383.04,394088.34,+98.53%,249677.65,-11048.68,"-2,359.80%",11044.5,-101052.28,-110.93%,0.86,-15.76,-105.46%,174.15,168.76,+3.19%,9874764.13,9562074.22,+3.27%,5407353.67,5232975.94,+3.33%,2565224.43,2565224.43,0.00%,2272.74,-150777.45,-101.51%,0.0049,1.2104
NLIC,Nepal Life Insurance,Life Insurance,770.00,69.52 Ar,-0.13%,-0.65%,-7.56%,-3.99%,+6.54%,-44.62%,7.11,108.33,7.19,35811973.51,18364131.39,+95.01%,2860231.54,1491367.24,+91.79%,336920.29,215551.66,+56.31%,7.11,9.55,-25.57%,124.86,138.14,-9.61%,272241271.9,262132838.1,+3.86%,260404147.3,249660890.9,+4.30%,9480201.37,9028763.21,+5.00%,677609.06,1394589.37,-51.41%,0.0569,21.9989
NLICL,National Life Insurance,Life Insurance,580.00,31.74 Ar,-1.02%,-2.31%,-7.05%,-3.97%,+4.79%,-4.71%,10.08,57.55,5.41,14320104.79,7311425.62,+95.86%,1570068.89,737596.83,+112.86%,286831.35,140885.66,+103.59%,10.08,10.3,-2.12%,127.64,131.54,-2.97%,110266938.0,105567467.7,+4.45%,103002290.4,98368639.4,+4.71%,5691649.33,5472739.74,+4.00%,407935.06,638071.82,-36.07%,0.079,14.1786
NMB,NMB Bank,Commercial Banks,244.90,44.98 Ar,+0.82%,-1.45%,-8.96%,-0.61%,+8.32%,-25.41%,17.1,14.32,1.45,10653507.0,5594323.0,+90.43%,4771475.0,2487253.0,+91.84%,1648614.0,915983.0,+79.98%,17.1,19.95,-14.29%,169.36,179.29,-5.54%,359135364.0,360220851.0,-0.30%,326473469.0,327290460.0,-0.25%,19285041.0,18366706.0,+5.00%,13376853.0,14563685.0,-8.15%,0.101,9.9955
NMB50,NMB 50,Mutual Fund,10.66,1.33 Ar,+3.19%,+3.50%,+1.52%,+3.50%,+11.87%,+52.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBHF2,NMB Hybrid Fund L- II,Mutual Fund,9.69,1.32 Ar,-1.72%,-2.71%,-3.00%,+1.89%,+7.54%,+5.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBMF,NMB Microfinance,Microcredit,652.00,4.70 Ar,-1.20%,-0.91%,-9.82%,-7.39%,-8.20%,-40.21%,9.67,67.41,4.64,469439.15,234381.43,+100.29%,283143.97,136335.53,+107.68%,34891.74,12725.09,+174.20%,9.67,7.06,+37.10%,140.61,140.01,+0.43%,8543328.76,7718825.56,+10.68%,7528864.46,6708739.86,+12.22%,721449.15,721449.15,0.00%,293015.15,288636.55,+1.52%,0.0688,7.4215
NMFBS,National Microfinance Bittiya Sanstha Ltd.,Microcredit,"1,098.20",14.62 Ar,-0.18%,-4.81%,-9.01%,-3.24%,+4.15%,-19.25%,48.21,22.78,4.48,1698727.0,842820.0,+101.55%,902242.0,423211.0,+113.19%,366699.0,144287.0,+154.15%,48.21,43.34,+11.22%,245.37,255.89,-4.11%,30806828.0,30108634.0,+2.32%,27073882.0,26701201.0,+1.40%,1521363.0,1331609.0,+14.25%,2211583.0,2075824.0,+6.54%,0.1965,7.2527
NMIC,Nepal Micro Insurance Company Limited,Non Life Insurance,"1,078.00",8.09 Ar,-1.64%,-7.48%,-20.33%,-25.53%,+13.74%,+224.21%,3.61,298.42,7.84,64316.5,42976.13,+49.66%,32899.4,23762.33,+38.45%,13546.33,8207.19,+65.05%,3.61,4.38,-17.47%,101.65,106.89,-4.90%,1072763.59,1125797.96,-4.71%,310369.65,324150.67,-4.25%,750000.0,750000.0,0.00%,2261.87,44360.95,-94.90%,0.0355,0.4071
NMLBBL,Nerude Mirmire Laghubitta Bittiya Sanstha Limited,Microcredit,613.90,8.58 Ar,-0.02%,-1.78%,-10.38%,-9.05%,-5.58%,-41.74%,11.18,54.9,2.89,1273097.6,715018.61,+78.05%,681075.05,403300.41,+68.88%,78150.52,55368.51,+41.15%,11.18,15.84,-29.43%,212.76,211.21,+0.73%,21411950.49,21268274.67,+0.68%,18438083.11,18316013.85,+0.67%,1397764.27,1397764.27,0.00%,1576103.1,1554496.55,+1.39%,0.0525,6.2
NRIC,Nepal Reinsurance Company Limited,ReInsurance,917.00,123.08 Ar,-2.56%,-7.18%,-28.60%,-31.00%,-28.20%,-9.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRM,Nepal Republic Media Limited,Media,403.30,3.90 Ar,-0.30%,-3.26%,-12.89%,-11.94%,-13.04%,+46.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRN,NRN Infrastructure and Development Limited,Organized Fund,"1,490.00",19.14 Ar,-0.33%,-5.34%,-8.19%,-7.17%,+4.23%,+310.95%,-0.59,-2530.78,8.54,22645.42,12533.84,+80.67%,15506.39,7708.85,+101.15%,-5293.24,5066.95,-204.47%,-0.59,1.58,-137.31%,174.49,241.9,-27.87%,3567740.13,3716127.49,-3.99%,430227.88,609207.52,-29.38%,1798121.2,1284372.29,+40.00%,1339391.04,1822547.69,-26.51%,-0.0034,0.1371
NSIF2,NMB Sulav Investment Fund - 2,Mutual Fund,11.00,1.34 Ar,+1.66%,+0.92%,-1.17%,+3.87%,+18.57%,+24.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSY,Nepal Life Samriddhi Lagani Yojana,Mutual Fund,9.61,1.92 Ar,+0.10%,-1.33%,-2.53%,-5.22%,-5.22%,-5.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC,Nepal Doorsanchar Company,Telecom,870.00,156.60 Ar,-0.23%,-1.14%,-4.81%,+0.15%,+0.84%,-3.31%,46.27,18.8,1.61,19227266.0,9471050.0,+103.01%,16299173.0,7945789.0,+105.13%,4164508.0,1325174.0,+214.26%,46.27,29.45,+57.13%,539.51,505.75,+6.67%,134987055.0,126367322.0,+6.82%,37875189.0,35331602.0,+7.20%,18000000.0,18000000.0,0.00%,79111867.0,73035720.0,+8.32%,0.0858,0.39
NUBL,Nirdhan Utthan Bank,Microcredit,679.00,17.74 Ar,-1.28%,-1.85%,-8.24%,-8.24%,+7.73%,-35.77%,8.73,77.76,3.19,1786797.27,877500.64,+103.62%,913706.75,433956.57,+110.55%,119738.14,126176.35,-5.10%,8.73,19.32,-54.81%,213.17,221.52,-3.77%,28858960.64,28205082.59,+2.32%,23012275.02,22418765.81,+2.65%,2742683.74,2612079.75,+5.00%,3104001.88,3174237.03,-2.21%,0.041,3.936
NWCL,Nepal Warehousing Company Limited,Trading,799.00,5.49 Ar,+0.53%,-3.72%,-14.08%,-16.77%,-15.14%,+248.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYADI,Nyadi Hydropower Limited,Hydro Power,395.60,5.93 Ar,-1.17%,-1.59%,-12.09%,-6.90%,-27.57%,+27.41%,14.05,28.15,5.89,437821.0,170399.0,+156.94%,285160.0,95620.0,+198.22%,115946.0,-7698.0,"-1,606.18%",14.05,-1.87,-853.09%,67.13,61.36,+9.40%,5768005.0,5661725.0,+1.88%,4660436.0,4649324.0,+0.24%,1650000.0,1650000.0,0.00%,-542432.0,-637599.0,-14.93%,0.2093,4.2078
OHL,Oriental Hotels,Hotels,700.00,8.29 Ar,+0.43%,-4.08%,-8.38%,-5.38%,-19.52%,+79.72%,-4.63,-151.13,2.13,491777.97,221968.06,+121.55%,100965.59,4579.17,"+2,104.89%",-27431.45,-29555.79,-7.19%,-4.63,-9.98,-53.59%,328.33,328.16,+0.05%,5975791.13,5968164.42,+0.13%,2086682.76,2081180.38,+0.26%,1184494.96,1184494.96,0.00%,2704613.41,2702489.07,+0.08%,-0.0141,0.5365
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,"1,190.00",7.14 Ar,-0.58%,-2.62%,-11.39%,-20.67%,+300.67%,+300.67%,-12.81,-92.88,12.15,105122.25,51612.19,+103.68%,60767.72,32844.39,+85.02%,-38436.77,-23077.11,+66.56%,-12.81,-15.38,-16.72%,97.93,100.09,-2.16%,1529530.37,1452917.65,+5.27%,941971.27,852384.7,+10.51%,600000.0,600000.0,0.00%,-12440.9,532.95,"-2,434.34%",-0.1308,1.6032
PBD84,10.15% Prime Debenture 2084,Bond,"1,145.00",5.72 Ar,0.00%,0.00%,0.00%,+1.06%,+2.79%,+9.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,NaN,NaN,,+0.17%,+1.79%,+6.18%,+7.97%,+24.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,NaN,NaN,,-5.69%,-5.03%,-1.12%,-0.05%,+4.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBLD87,8.5% Prabhu Bank Debenture 2087,Bond,"1,080.00",0.00,-0.05%,+0.60%,-1.84%,+0.75%,+3.85%,+8.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCBL,Prime Commercial Bank,Commercial Banks,242.50,47.05 Ar,+0.62%,-1.02%,-9.14%,-1.50%,+7.08%,-22.07%,19.5,12.43,1.46,11218395.39,5896339.62,+90.26%,4653314.97,2407447.6,+93.29%,2043378.3,1258430.07,+62.38%,19.5,25.94,-24.83%,165.8,179.32,-7.54%,319678211.2,316629560.5,+0.96%,284936107.5,281836609.4,+1.10%,20954781.77,19402575.72,+8.00%,13787321.87,15390375.41,-10.42%,0.1176,8.2015
PCIL,Palpa Cement Industries Limited,Manufacturing And Processing,971.40,36.43 Ar,+15.00%,+101.08%,+194.36%,+194.36%,+194.36%,+194.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PFL,Pokhara Finance,Finance,381.20,4.13 Ar,-0.73%,-0.99%,-12.37%,-4.70%,-6.57%,+45.45%,43.2,8.82,4.87,279965.87,149151.19,+87.71%,67374.06,33841.37,+99.09%,233828.44,-64523.68,-462.39%,43.2,-23.84,-281.20%,78.22,48.08,+62.69%,8461653.7,8323487.76,+1.66%,7614902.14,7803018.04,-2.41%,1082556.61,1082556.61,0.00%,-235805.04,-562086.89,-58.05%,0.5523,8.9931
PHCL,Peoples Hydropower Company Limited,Hydro Power,303.00,9.70 Ar,-0.59%,-4.11%,-14.16%,+4.63%,-47.13%,+12.22%,0.16,1908.24,3.02,571221.57,318185.72,+79.52%,361118.54,202216.01,+78.58%,2540.56,6563.61,-61.29%,0.16,0.82,-80.65%,100.19,92.33,+8.52%,11531899.3,11327300.19,+1.81%,8325724.45,8372784.3,-0.56%,3200000.0,3200000.0,0.00%,6174.85,-245484.1,-102.52%,0.0016,2.5968
PMHPL,Panchakanya Mai Hydropower,Hydro Power,340.00,3.74 Ar,-0.53%,-5.16%,-12.80%,-0.58%,+7.81%,+84.78%,15.26,22.27,4.0,229581.22,118568.11,+93.63%,201520.77,98959.43,+103.64%,83956.08,36683.0,+128.87%,15.26,13.34,+14.43%,84.95,80.61,+5.39%,2555451.74,2603614.35,-1.85%,1620973.76,1716907.15,-5.59%,1100000.0,1100000.0,0.00%,-165522.02,-213292.8,-22.40%,0.1796,1.7346
PMLI,Prabhu Mahalaxmi Life Insurance Limited,Life Insurance,471.00,24.04 Ar,-0.82%,-1.67%,-9.86%,-11.63%,-3.32%,-14.50%,5.02,93.87,4.52,3402147.7,1727094.05,+96.99%,520587.44,280386.38,+85.67%,133159.6,63774.91,+108.80%,5.02,5.0,+0.38%,113.02,116.56,-3.03%,22865562.17,21784981.93,+4.96%,16866456.56,15836145.76,+6.51%,5307793.92,5103648.0,+4.00%,218053.33,584764.43,-62.71%,0.0444,2.8115
PPCL,Panchthar Power Company Ltd.,Hydro Power,383.00,3.69 Ar,-0.34%,-5.41%,-13.82%,+4.10%,+10.46%,+34.46%,18.8,20.37,3.86,239491.71,145239.76,+64.89%,227603.7,135236.78,+68.30%,90491.04,51535.76,+75.59%,18.8,21.42,-12.21%,99.2,96.03,+3.31%,2913979.58,2950620.87,-1.24%,1959143.77,2026345.26,-3.32%,962500.0,962500.0,0.00%,-7664.19,-38224.4,-79.95%,0.1895,2.0518
PPL,Peoples Power Limited,Hydro Power,358.90,3.41 Ar,-0.31%,-4.04%,-10.28%,+3.13%,-4.04%,+76.10%,-0.47,-766.34,3.43,31715.0,31751.0,-0.11%,24558.0,27815.0,-11.71%,-2222.0,12604.0,-117.63%,-0.47,5.31,-108.81%,104.65,106.21,-1.47%,994618.0,1009940.0,-1.52%,1632.0,2129.0,-23.34%,948900.0,948900.0,0.00%,44086.0,58913.0,-25.17%,-0.0045,0.0016
PRIN,Prabhu Insurance,Non Life Insurance,659.90,11.22 Ar,-0.74%,-1.65%,-7.55%,-2.74%,-4.46%,+28.84%,14.4,45.83,2.12,487663.45,243892.89,+99.95%,339011.48,182063.78,+86.20%,122459.87,63139.75,+93.95%,14.4,14.85,-3.03%,203.11,202.27,+0.41%,7658997.3,7610268.8,+0.64%,4204245.71,4169754.25,+0.83%,1700955.92,1700955.92,0.00%,199493.81,249233.74,-19.96%,0.0709,1.2169
PROFL,Progressive Finance,Finance,445.00,3.81 Ar,-1.33%,-2.63%,-11.88%,-12.75%,-12.87%,+164.80%,-6.9,-64.51,6.02,269721.13,142227.91,+89.64%,91774.29,50840.75,+80.51%,-29251.96,-39080.6,-25.15%,-6.9,-18.43,-62.57%,73.93,73.6,+0.45%,8466934.64,8183016.6,+3.47%,7839943.12,7558850.85,+3.72%,848106.0,848106.0,0.00%,-221114.48,-223940.24,-1.26%,-0.0933,12.5041
PRSF,Prabhu Smart Fund,Mutual Fund,13.22,1.32 Ar,+0.53%,+0.61%,+10.91%,+16.78%,+38.11%,+58.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRVU,Prabhu Bank,Commercial Banks,201.30,47.39 Ar,+0.15%,-2.28%,-12.13%,+2.76%,-0.39%,-43.90%,8.62,23.36,1.38,11726578.0,6459930.0,+81.53%,4984000.0,2895276.0,+72.14%,1014457.0,558483.0,+81.65%,8.62,9.49,-9.18%,146.17,163.55,-10.63%,410577088.0,419253360.0,-2.07%,376164044.0,380748729.0,-1.20%,23542490.0,23542490.0,0.00%,10870554.0,14962140.0,-27.35%,0.059,10.9309
PSF,Prabhu Select Fund,Mutual Fund,12.30,1.54 Ar,+0.24%,-0.40%,+2.76%,+10.31%,+28.65%,+54.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURE,Pure Energy Limited,Hydro Power,917.00,7.34 Ar,-0.33%,+1.36%,-8.57%,-22.42%,+188.18%,+188.18%,2.31,397.45,9.02,116113.83,65515.19,+77.23%,108727.62,61813.91,+75.90%,9228.92,9005.48,+2.48%,2.31,4.5,-48.76%,101.63,101.61,+0.03%,2291671.21,2322223.39,-1.32%,1478604.39,1509380.01,-2.04%,800000.0,800000.0,0.00%,13066.82,12843.38,+1.74%,0.0227,1.8186
RADHI,Radhi Bidhyut Company,Hydro Power,790.00,14.53 Ar,+0.13%,-1.99%,-12.71%,-2.59%,+28.13%,+356.89%,32.46,24.34,4.62,77755.84,40630.44,+91.37%,59459.1,32639.7,+82.17%,298454.02,278513.41,+7.16%,32.46,60.58,-46.42%,171.02,153.03,+11.76%,3745580.24,3325637.57,+12.63%,600467.31,511519.85,+17.39%,1838979.32,1838979.32,0.00%,1306133.62,975138.41,+33.94%,0.1898,0.1909
RAWA,Rawa Energy Development Limited,Hydro Power,648.70,1.82 Ar,-0.96%,-2.01%,-9.53%,-19.10%,-24.16%,+136.58%,16.04,40.45,7.8,59426.47,30911.35,+92.25%,52137.37,27340.63,+90.70%,22449.66,13402.18,+67.51%,16.04,19.15,-16.25%,83.18,79.95,+4.04%,664617.83,657541.01,+1.08%,431724.34,433695.0,-0.45%,280000.0,280000.0,0.00%,-47106.51,-56153.99,-16.11%,0.1928,1.8537
RBBD2088,7% RBBL Debenture 2088,Bond,"1,057.09",0.00,+0.01%,+0.01%,-0.74%,+0.38%,+7.64%,+7.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBBF40,RBB Focus 40,Mutual Fund,9.36,1.17 Ar,-0.21%,-1.99%,-6.40%,+2.18%,-0.74%,-0.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCL,Rastriya Beema,Non Life Insurance,"15,350.00",40.93 Ar,+1.99%,0.00%,-4.06%,+2.18%,+3.37%,-9.65%,132.96,115.45,5.62,543632.7,172614.66,+214.94%,337431.83,-15198.56,"-2,320.16%",177263.19,-99509.83,-278.14%,132.96,-149.28,-189.07%,6461.26,6401.84,+0.93%,25283629.19,24784138.49,+2.02%,8055376.38,7714323.17,+4.42%,266639.06,266639.06,0.00%,2553336.06,2375830.43,+7.47%,0.0206,0.4676
RBCLPO,Rastriya Beema Promoter,Non Life Insurance,"11,901.00",21.14 Ar,-2.99%,-1.77%,-7.02%,-2.45%,+0.64%,-21.19%,132.96,89.51,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFPL,River Falls Power Limited,Hydro Power,373.00,2.61 Ar,+0.30%,-3.62%,-14.25%,-6.26%,+3.17%,+91.18%,4.62,80.68,3.12,162840.23,100681.18,+61.74%,153289.9,96041.84,+59.61%,32363.99,31419.24,+3.01%,4.62,17.95,-74.25%,119.39,105.01,+13.69%,2891429.09,2689182.58,+7.52%,1220004.21,1954099.31,-37.57%,1400000.0,700000.0,+100.00%,271424.88,35083.26,+673.66%,0.0387,0.7299
RHGCL,Rapti Hydro And General Construction Limited,Hydro Power,300.00,3.68 Ar,0.00%,-0.33%,-8.26%,+3.41%,-1.22%,+42.15%,0.02,17309.91,3.13,57076.15,17380.01,+228.40%,47383.59,12327.3,+284.38%,106.2,-12776.55,-100.83%,0.02,-4.17,-100.42%,95.75,94.71,+1.10%,1797708.73,1786063.2,+0.65%,619077.44,620153.47,-0.17%,1225587.6,1225587.6,0.00%,-52045.16,-64817.6,-19.71%,0.0002,0.5253
RHPL,Rasuwagadhi Hydropower Company Limited,Hydro Power,280.39,19.19 Ar,-0.47%,-4.14%,-12.38%,-3.64%,-28.75%,-38.51%,-31.61,-8.87,3.88,254245.0,0.0,0.00%,122043.0,-42550.0,-386.82%,-1081475.0,-653354.0,+65.53%,-31.61,-38.2,-17.24%,72.34,77.52,-6.69%,23450194.0,23340865.0,+0.47%,18500734.0,18036761.0,+2.57%,6842100.0,6842100.0,0.00%,-1892642.0,-1537997.0,+23.06%,-0.437,3.7379
RIDI,Ridi Power Company Limited,Hydro Power,362.00,8.41 Ar,+1.26%,-0.82%,+2.87%,+47.76%,+62.24%,+181.43%,3.22,112.36,3.56,216302.28,119157.55,+81.53%,189709.05,107402.83,+76.63%,37428.12,5927.14,+531.47%,3.22,1.02,+215.73%,101.62,100.26,+1.35%,1084195.28,3880390.76,-72.06%,1525556.69,1550971.76,-1.64%,2323351.8,2323351.8,0.00%,37627.45,6067.2,+520.18%,0.0317,-3.4565
RLEL,Ridge Line Energy Limited,Hydro Power,"1,321.10",15.66 Ar,+3.22%,+5.49%,+300.33%,+300.33%,+300.33%,+300.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLFL,Reliance Finance,Finance,430.00,4.82 Ar,-2.03%,-4.21%,-15.35%,-13.55%,-15.01%,+112.87%,0.31,1399.37,3.84,369943.0,191756.0,+92.92%,120514.0,65362.0,+84.38%,1723.0,-164827.0,-101.05%,0.31,-58.79,-100.52%,112.03,97.21,+15.25%,10903359.0,10170906.0,+7.20%,9647038.0,9080789.0,+6.24%,1121452.0,1121452.0,0.00%,134869.0,-31333.0,-530.44%,0.0028,7.6788
RMF1,RBB Mutual Fund 1,Mutual Fund,9.58,1.20 Ar,-0.73%,-3.13%,-4.01%,+0.84%,+23.08%,+16.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMF2,RBB Mutual Fund 2,Mutual Fund,10.01,84.70 Cr,-2.82%,-2.34%,-3.19%,+3.62%,+21.43%,+24.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNLI,Reliable Nepal Life Insurance Limited,Life Insurance,458.00,23.80 Ar,+0.07%,-2.49%,-8.42%,-5.18%,+1.55%,+23.57%,15.24,30.06,4.09,3742204.63,1795685.98,+108.40%,976508.62,538597.58,+81.31%,395878.9,258502.17,+53.14%,15.24,19.9,-23.43%,144.97,154.29,-6.04%,23470420.01,22803422.2,+2.92%,15936719.44,14785036.01,+7.79%,5196800.0,5196800.0,0.00%,616682.14,1116652.16,-44.77%,0.1051,2.1154
RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,Microcredit,674.00,6.97 Ar,+0.30%,-2.03%,-8.30%,-2.18%,+2.19%,+14.44%,8.46,79.63,5.43,329782.34,238667.38,+38.18%,147622.42,107624.89,+37.16%,65647.5,76672.48,-14.38%,8.46,14.83,-42.92%,124.07,125.15,-0.86%,5977534.2,6400793.08,-6.61%,4694545.93,5106704.85,-8.07%,1034064.42,1034064.42,0.00%,248923.86,260023.81,-4.27%,0.0682,3.6591
RSML,Reliance Spinning Mills Limited,Manufacturing And Processing,"4,220.00",80.18 Ar,-2.31%,-9.23%,+153.64%,+1178.79%,+1178.79%,+1178.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSY,Reliable Samriddhi Yojana,Mutual Fund,10.18,1.22 Ar,-1.17%,-2.58%,-2.58%,+4.09%,+12.24%,+12.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RURU,Ru Ru Jalbidhyut Pariyojana Limited,Hydro Power,657.10,3.73 Ar,-0.62%,-3.45%,-6.12%,-3.79%,+2.23%,+170.51%,18.59,35.35,4.52,91138.83,53319.58,+70.93%,68095.54,41056.76,+65.86%,52731.28,32937.39,+60.10%,18.59,23.22,-19.95%,145.43,143.28,+1.50%,995968.23,982363.95,+1.38%,170925.38,169484.23,+0.85%,567322.2,567322.2,0.00%,257720.64,245557.52,+4.95%,0.1278,0.2072
SABBL,Salapa Bikas Bank Limited,Development Bank,"1,499.00",7.83 Ar,-0.46%,-2.54%,-18.89%,+354.24%,+354.24%,+354.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SADBL,Shangrila Development Bank,Development Bank,414.00,14.72 Ar,-0.36%,-2.61%,-9.01%,-4.17%,+11.55%,+154.33%,16.21,25.54,2.7,2336904.13,1216810.9,+92.05%,1088072.45,549116.65,+98.15%,302597.84,88211.29,+243.04%,16.21,9.92,+63.35%,153.24,157.82,-2.90%,63403926.81,62562404.41,+1.35%,57681869.33,56950099.1,+1.28%,3734068.51,3556255.72,+5.00%,1987988.98,2056049.59,-3.31%,0.1058,10.0806
SAGAR,Sagar Distillery Limited,Manufacturing And Processing,"1,807.00",13.12 Ar,+2.67%,-3.11%,-9.56%,-23.43%,+414.23%,+414.23%,-7.21,-250.76,14.08,64406.52,30392.34,+111.92%,39031.05,20116.19,+94.03%,-26158.1,-15323.92,+70.70%,-7.21,-8.44,-14.65%,128.34,130.12,-1.37%,1486338.15,1375368.72,+8.07%,555162.52,430686.28,+28.90%,726000.0,726000.0,0.00%,205774.14,218682.45,-5.90%,-0.0562,0.5962
SAGF,Sanima Growth Fund,Mutual Fund,10.15,68.26 Cr,+0.40%,-0.98%,-0.98%,+1.50%,+19.88%,+27.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAHAS,Sahas Urja Limited,Hydro Power,610.10,23.06 Ar,-0.80%,-2.38%,-3.47%,+5.21%,+48.02%,+79.28%,39.57,15.42,3.57,1704918.32,924636.99,+84.39%,1597191.36,860699.77,+85.57%,904828.36,494899.98,+82.83%,39.57,52.37,-24.45%,170.72,196.89,-13.29%,18843694.38,17986815.62,+4.76%,11035252.53,10544465.59,+4.65%,4573800.0,3780000.0,+21.00%,3234641.86,3662350.03,-11.68%,0.2318,1.4132
SAIL,Shreenagar Agritech Industries Limited,Manufacturing And Processing,"1,218.00",19.87 Ar,+4.91%,-3.26%,-8.63%,-20.80%,+267.09%,+267.09%,1.92,634.53,11.01,882405.93,425449.88,+107.41%,118486.43,70207.63,+68.77%,15656.1,9273.97,+68.82%,1.92,2.84,-32.47%,110.63,118.62,-6.73%,2911685.45,2855414.71,+1.97%,1107023.32,1307448.9,-15.33%,1631250.0,1305000.0,+25.00%,173412.13,242965.81,-28.63%,0.0174,0.6134
SALICO,Sagarmatha Lumbini Insurance Co. Limited,Non Life Insurance,597.50,15.67 Ar,-0.42%,-1.89%,-6.49%,-2.58%,-12.95%,-40.21%,2.85,209.8,1.46,1597118.19,833719.96,+91.57%,420271.38,-80519.3,-621.95%,37344.99,-267372.22,-113.97%,2.85,-40.78,-106.98%,227.43,229.48,-0.89%,15519963.56,17664280.37,-12.14%,9555184.48,11645766.59,-17.95%,2622638.2,2622638.2,0.00%,102948.09,174304.3,-40.94%,0.0125,1.6019
SANIMA,Sanima Bank,Commercial Banks,349.50,47.47 Ar,+2.04%,-0.63%,-6.30%,+1.63%,+16.56%,+41.86%,20.11,17.38,2.06,12414344.73,8466396.97,+46.63%,5160016.18,3428085.66,+50.52%,2350202.92,1391075.72,+68.95%,20.11,20.48,-1.82%,169.34,172.39,-1.77%,274189150.4,270383013.5,+1.41%,247802903.6,246969630.9,+0.34%,15581525.41,13581525.41,+14.73%,10804721.36,9831857.17,+9.90%,0.1188,9.3914
SANVI,Sanvi Energy Limited,Hydro Power,710.00,6.25 Ar,+0.85%,-5.33%,-13.10%,-20.05%,+79.79%,+79.79%,-10.06,-70.57,6.52,104973.78,110746.43,-5.21%,100837.63,108513.9,-7.07%,-44267.67,38123.09,-216.12%,-10.06,17.33,-158.06%,108.9,118.29,-7.94%,2657909.53,2758646.47,-3.65%,1699629.04,1717716.18,-1.05%,880000.0,880000.0,0.00%,78280.49,160930.28,-51.36%,-0.0924,1.7736
